,url,name,active_from,active_to,position,college,height,weight,birth_date,NBA__3ptapg,NBA__3ptpct,NBA__3ptpg,NBA_efgpct,NBA_fg%,NBA_fg_per_game,NBA_fga_per_game,NBA_ft%,NBA_ft_per_g,NBA_fta_p_g,NBA_g_played,NBA_ppg,NCAA__3ptapg,NCAA__3ptpct,NCAA__3ptpg,NCAA_efgpct,NCAA_fgapg,NCAA_fgpct,NCAA_fgpg,NCAA_ft,NCAA_ftapg,NCAA_ftpg,NCAA_games,NCAA_ppg
225,/players/b/burtode02.html,Deonte Burton,2019,2020,G,"Marquette, Iowa State",6-4,240,"January 31, 1994",1.1,.225,0.3,.411,.367,1.1,2.9,.615,0.2,0.4,71,2.6,1.7,.405,0.7,,8.4,.478,4.0,.664,2.6,1.7,101,10.4
226,/players/b/butleca01.html,Caron Butler,2003,2016,F,UConn,6-7,228,"March 13, 1980",2.4,.348,0.8,.469,.434,5.2,12.0,.847,2.8,3.3,881,14.1,1.9,.364,0.7,,13.8,.465,6.4,.768,5.9,4.5,63,18.0
227,/players/b/butleja01.html,Jackie Butler,2005,2007,F-C,,6-10,250,"March 10, 1985",0.0,,0.0,.539,.539,2.0,3.7,.775,1.0,1.3,69,5.0,,,,,,,,,,,,
228,/players/b/butleja02.html,Jared Butler,2022,2022,G,Baylor,6-3,195,"August 25, 2000",1.9,.347,0.7,.519,.420,1.4,3.4,.583,0.2,0.3,39,3.7,5.9,.384,2.3,,11.4,.431,4.9,.782,2.6,2.1,94,14.1
229,/players/b/butleji01.html,Jimmy Butler,2012,2022,F-G,Marquette,6-7,230,"September 14, 1989",2.5,.321,0.8,.492,.460,5.8,12.5,.841,5.4,6.4,688,17.7,0.9,.383,0.3,,7.2,.508,3.7,.773,5.6,4.3,106,12.0
230,/players/b/butlera01.html,Rasual Butler,2003,2016,F-G,La Salle,6-7,215,"May 23, 1979",3.1,.362,1.1,.483,.403,2.8,7.0,.747,0.7,1.0,809,7.5,7.1,.359,2.6,,16.7,.409,6.8,.829,3.7,3.1,110,19.3
231,/players/b/buyckdw01.html,Dwight Buycks,2014,2018,G,Marquette,6-3,190,"March 6, 1989",1.5,.370,0.6,.449,.402,2.3,5.8,.883,1.1,1.2,49,6.3,2.2,.360,0.8,,6.4,.443,2.9,.687,1.7,1.2,68,7.7
232,/players/b/byarsde01.html,Derrick Byars,2012,2012,F,"Virginia, Vanderbilt",6-7,220,"April 25, 1984",3.0,.000,0.0,.273,.273,1.5,5.5,1.000,2.0,2.0,2,5.0,4.0,.397,1.6,,8.5,.463,3.9,.698,2.2,1.5,126,11.0
233,/players/b/bynuman01.html,Andrew Bynum,2006,2014,C,,7-0,285,"October 27, 1987",0.0,.111,0.0,.556,.556,4.6,8.2,.690,2.4,3.4,418,11.5,,,,,,,,,,,,
234,/players/b/bynumwi01.html,Will Bynum,2006,2015,G,"Arizona, Georgia Tech",6-0,185,"January 4, 1983",0.9,.272,0.2,.458,.442,3.1,7.0,.799,1.7,2.1,360,8.1,3.9,.310,1.2,,8.1,.385,3.1,.739,2.7,2.0,101,9.4
235,/players/c/cabarza01.html,Žarko Čabarkapa,2004,2006,F,,6-11,235,"May 21, 1981",0.6,.273,0.2,.449,.427,1.6,3.7,.733,1.0,1.3,150,4.3,,,,,,,,,,,,
236,/players/c/cabocbr01.html,Bruno Caboclo,2015,2021,F-C,,6-9,218,"September 21, 1995",1.9,.308,0.6,.480,.403,1.5,3.8,.836,0.5,0.6,105,4.2,,,,,,,,,,,,
237,/players/c/cacokde01.html,Devontae Cacok,2020,2022,F,UNC Wilmington,6-7,240,"October 8, 1996",0.0,,0.0,.629,.629,1.2,1.9,.500,0.3,0.5,33,2.6,0.0,1.000,0.0,,7.9,.639,5.0,.592,3.8,2.2,129,12.3
238,/players/c/calatni01.html,Nick Calathes,2014,2015,G,Florida,6-6,213,"February 7, 1989",0.8,.288,0.2,.468,.441,1.9,4.3,.581,0.5,0.9,129,4.6,4.8,.380,1.8,,11.6,.455,5.3,.715,5.4,3.9,72,16.3
239,/players/c/caldejo01.html,José Calderón,2006,2019,G,,6-3,200,"September 28, 1981",2.5,.407,1.0,.543,.472,3.4,7.2,.873,1.0,1.2,895,8.9,,,,,,,,,,,,
240,/players/c/caldwke01.html,Kentavious Caldwell-Pope,2014,2022,G,Georgia,6-5,204,"February 18, 1993",4.7,.360,1.7,.507,.420,4.1,9.8,.813,1.6,2.0,681,11.6,6.9,.339,2.3,,12.7,.415,5.3,.752,3.9,2.9,64,15.8
241,/players/c/campafa01.html,Facundo Campazzo,2021,2022,G,,5-10,195,"March 23, 1991",3.2,.328,1.0,.483,.373,1.8,4.7,.828,1.1,1.3,128,5.7,,,,,,,,,,,,
